node_id,peak_id,subset_size,is_peak,terminal_basin_size,peak_basin_size,drug_combo,C_Wall,F_Acid,DNA_gyr,30s,50s
AMP3+CPR2+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+CPR+FUS+TMP,1,1,1,1,0
AMP1+ERY1+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP1+ERY1+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP1+ERY2+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP1+ERY2+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP1+ERY3+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP1+ERY3+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP2+ERY1+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP2+ERY1+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP2+ERY3+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP2+ERY3+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP3+ERY1+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP3+ERY1+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP3+ERY2+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP3+ERY2+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
AMP3+ERY3+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+ERY+FUS+TMP,1,1,0,1,1
CPR1+ERY1+FUS1+TMP1,DOX3+TMP3,4,False,3186,,CPR+ERY+FUS+TMP,0,1,1,1,1
CPR1+ERY1+FUS2+TMP1,DOX3+TMP3,4,False,3186,,CPR+ERY+FUS+TMP,0,1,1,1,1
CPR2+ERY1+FUS2+TMP1,DOX3+TMP3,4,False,3186,,CPR+ERY+FUS+TMP,0,1,1,1,1
AMP1+CPR2+ERY3+FUS1+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+ERY+FUS+TMP,1,1,1,1,1
AMP2+CPR2+ERY3+FUS1+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+ERY+FUS+TMP,1,1,1,1,1
DOX3+FUS1+TMP2,DOX3+TMP3,3,False,3186,,DOX+FUS+TMP,0,1,0,1,1
DOX3+FUS1+TMP3,DOX3+TMP3,3,False,3186,,DOX+FUS+TMP,0,1,0,1,1
DOX3+FUS2+TMP2,DOX3+TMP3,3,False,3186,,DOX+FUS+TMP,0,1,0,1,1
DOX3+FUS2+TMP3,DOX3+TMP3,3,False,3186,,DOX+FUS+TMP,0,1,0,1,1
AMP1+DOX3+FUS1+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP1+DOX3+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP1+DOX3+FUS2+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP1+DOX3+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP2+DOX3+FUS1+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP2+DOX3+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP2+DOX3+FUS2+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP2+DOX3+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP3+DOX3+FUS1+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP3+DOX3+FUS1+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP3+DOX3+FUS2+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
AMP3+DOX3+FUS2+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+FUS+TMP,1,1,0,1,1
CPR2+DOX3+FUS1+TMP3,DOX3+TMP3,4,False,3186,,CPR+DOX+FUS+TMP,0,1,1,1,1
CPR2+DOX3+FUS2+TMP3,DOX3+TMP3,4,False,3186,,CPR+DOX+FUS+TMP,0,1,1,1,1
AMP1+CPR2+DOX3+FUS1+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+FUS+TMP,1,1,1,1,1
AMP1+CPR2+DOX3+FUS2+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+FUS+TMP,1,1,1,1,1
AMP2+CPR2+DOX3+FUS1+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+FUS+TMP,1,1,1,1,1
AMP2+CPR2+DOX3+FUS2+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+FUS+TMP,1,1,1,1,1
AMP3+CPR2+DOX3+FUS1+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+FUS+TMP,1,1,1,1,1
AMP3+CPR2+DOX3+FUS2+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+FUS+TMP,1,1,1,1,1
STR1,DOX3+TMP3,1,False,3186,,STR,0,0,0,1,0
STR2,DOX3+TMP3,1,False,3186,,STR,0,0,0,1,0
STR3,DOX3+TMP3,1,False,3186,,STR,0,0,0,1,0
AMP1+STR1,DOX3+TMP3,2,False,3186,,AMP+STR,1,0,0,1,0
AMP1+STR2,DOX3+TMP3,2,False,3186,,AMP+STR,1,0,0,1,0
AMP1+STR3,DOX3+TMP3,2,False,3186,,AMP+STR,1,0,0,1,0
AMP2+STR1,DOX3+TMP3,2,False,3186,,AMP+STR,1,0,0,1,0
AMP2+STR2,DOX3+TMP3,2,False,3186,,AMP+STR,1,0,0,1,0
AMP2+STR3,DOX3+TMP3,2,False,3186,,AMP+STR,1,0,0,1,0
AMP3+STR1,DOX3+TMP3,2,False,3186,,AMP+STR,1,0,0,1,0
AMP3+STR2,DOX3+TMP3,2,False,3186,,AMP+STR,1,0,0,1,0
AMP3+STR3,DOX3+TMP3,2,False,3186,,AMP+STR,1,0,0,1,0
CPR1+STR1,DOX3+TMP3,2,False,3186,,CPR+STR,0,0,1,1,0
CPR1+STR2,DOX3+TMP3,2,False,3186,,CPR+STR,0,0,1,1,0
CPR1+STR3,DOX3+TMP3,2,False,3186,,CPR+STR,0,0,1,1,0
CPR2+STR1,DOX3+TMP3,2,False,3186,,CPR+STR,0,0,1,1,0
CPR2+STR2,DOX3+TMP3,2,False,3186,,CPR+STR,0,0,1,1,0
CPR2+STR3,DOX3+TMP3,2,False,3186,,CPR+STR,0,0,1,1,0
CPR3+STR1,DOX3+TMP3,2,False,3186,,CPR+STR,0,0,1,1,0
CPR3+STR2,DOX3+TMP3,2,False,3186,,CPR+STR,0,0,1,1,0
CPR3+STR3,DOX3+TMP3,2,False,3186,,CPR+STR,0,0,1,1,0
DOX3+STR1,DOX3+TMP3,2,False,3186,,DOX+STR,0,0,0,1,1
DOX3+STR2,DOX3+TMP3,2,False,3186,,DOX+STR,0,0,0,1,1
DOX3+STR3,DOX3+TMP3,2,False,3186,,DOX+STR,0,0,0,1,1
STR1+TMP3,DOX3+TMP3,2,False,3186,,STR+TMP,0,1,0,1,0
STR2+TMP3,DOX3+TMP3,2,False,3186,,STR+TMP,0,1,0,1,0
STR3+TMP3,DOX3+TMP3,2,False,3186,,STR+TMP,0,1,0,1,0
AMP1+CPR1+STR1,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP1+CPR1+STR2,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP1+CPR1+STR3,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP1+CPR2+STR1,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP1+CPR2+STR2,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP1+CPR2+STR3,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP1+CPR3+STR1,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP1+CPR3+STR2,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP1+CPR3+STR3,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP2+CPR1+STR1,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP2+CPR1+STR2,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP2+CPR1+STR3,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP2+CPR2+STR1,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP2+CPR2+STR2,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP2+CPR2+STR3,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP2+CPR3+STR1,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP2+CPR3+STR2,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP2+CPR3+STR3,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP3+CPR1+STR1,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP3+CPR1+STR2,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP3+CPR1+STR3,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP3+CPR2+STR1,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP3+CPR2+STR2,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP3+CPR2+STR3,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP3+CPR3+STR1,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP3+CPR3+STR2,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP3+CPR3+STR3,DOX3+TMP3,3,False,3186,,AMP+CPR+STR,1,0,1,1,0
AMP1+DOX3+STR1,DOX3+TMP3,3,False,3186,,AMP+DOX+STR,1,0,0,1,1
AMP1+DOX3+STR2,DOX3+TMP3,3,False,3186,,AMP+DOX+STR,1,0,0,1,1
AMP1+DOX3+STR3,DOX3+TMP3,3,False,3186,,AMP+DOX+STR,1,0,0,1,1
AMP2+DOX3+STR1,DOX3+TMP3,3,False,3186,,AMP+DOX+STR,1,0,0,1,1
AMP2+DOX3+STR2,DOX3+TMP3,3,False,3186,,AMP+DOX+STR,1,0,0,1,1
AMP2+DOX3+STR3,DOX3+TMP3,3,False,3186,,AMP+DOX+STR,1,0,0,1,1
AMP3+DOX3+STR1,DOX3+TMP3,3,False,3186,,AMP+DOX+STR,1,0,0,1,1
AMP3+DOX3+STR2,DOX3+TMP3,3,False,3186,,AMP+DOX+STR,1,0,0,1,1
AMP3+DOX3+STR3,DOX3+TMP3,3,False,3186,,AMP+DOX+STR,1,0,0,1,1
AMP1+STR1+TMP3,DOX3+TMP3,3,False,3186,,AMP+STR+TMP,1,1,0,1,0
AMP1+STR2+TMP3,DOX3+TMP3,3,False,3186,,AMP+STR+TMP,1,1,0,1,0
AMP1+STR3+TMP3,DOX3+TMP3,3,False,3186,,AMP+STR+TMP,1,1,0,1,0
AMP2+STR1+TMP3,DOX3+TMP3,3,False,3186,,AMP+STR+TMP,1,1,0,1,0
AMP2+STR2+TMP3,DOX3+TMP3,3,False,3186,,AMP+STR+TMP,1,1,0,1,0
AMP2+STR3+TMP3,DOX3+TMP3,3,False,3186,,AMP+STR+TMP,1,1,0,1,0
AMP3+STR1+TMP3,DOX3+TMP3,3,False,3186,,AMP+STR+TMP,1,1,0,1,0
AMP3+STR2+TMP3,DOX3+TMP3,3,False,3186,,AMP+STR+TMP,1,1,0,1,0
AMP3+STR3+TMP3,DOX3+TMP3,3,False,3186,,AMP+STR+TMP,1,1,0,1,0
CPR1+DOX3+STR1,DOX3+TMP3,3,False,3186,,CPR+DOX+STR,0,0,1,1,1
CPR1+DOX3+STR2,DOX3+TMP3,3,False,3186,,CPR+DOX+STR,0,0,1,1,1
CPR1+DOX3+STR3,DOX3+TMP3,3,False,3186,,CPR+DOX+STR,0,0,1,1,1
CPR2+DOX3+STR1,DOX3+TMP3,3,False,3186,,CPR+DOX+STR,0,0,1,1,1
CPR2+DOX3+STR2,DOX3+TMP3,3,False,3186,,CPR+DOX+STR,0,0,1,1,1
CPR2+DOX3+STR3,DOX3+TMP3,3,False,3186,,CPR+DOX+STR,0,0,1,1,1
CPR3+DOX3+STR1,DOX3+TMP3,3,False,3186,,CPR+DOX+STR,0,0,1,1,1
CPR3+DOX3+STR2,DOX3+TMP3,3,False,3186,,CPR+DOX+STR,0,0,1,1,1
CPR3+DOX3+STR3,DOX3+TMP3,3,False,3186,,CPR+DOX+STR,0,0,1,1,1
CPR2+STR2+TMP3,DOX3+TMP3,3,False,3186,,CPR+STR+TMP,0,1,1,1,0
CPR2+STR3+TMP3,DOX3+TMP3,3,False,3186,,CPR+STR+TMP,0,1,1,1,0
DOX3+STR1+TMP2,DOX3+TMP3,3,False,3186,,DOX+STR+TMP,0,1,0,1,1
DOX3+STR1+TMP3,DOX3+TMP3,3,False,3186,,DOX+STR+TMP,0,1,0,1,1
DOX3+STR2+TMP2,DOX3+TMP3,3,False,3186,,DOX+STR+TMP,0,1,0,1,1
DOX3+STR2+TMP3,DOX3+TMP3,3,False,3186,,DOX+STR+TMP,0,1,0,1,1
DOX3+STR3+TMP2,DOX3+TMP3,3,False,3186,,DOX+STR+TMP,0,1,0,1,1
DOX3+STR3+TMP3,DOX3+TMP3,3,False,3186,,DOX+STR+TMP,0,1,0,1,1
AMP1+CPR1+DOX3+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP1+CPR1+DOX3+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP1+CPR1+DOX3+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP1+CPR2+DOX3+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP1+CPR2+DOX3+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP1+CPR2+DOX3+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP1+CPR3+DOX3+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP1+CPR3+DOX3+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP1+CPR3+DOX3+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP2+CPR1+DOX3+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP2+CPR1+DOX3+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP2+CPR1+DOX3+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP2+CPR2+DOX3+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP2+CPR2+DOX3+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP2+CPR2+DOX3+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP3+CPR1+DOX3+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP3+CPR1+DOX3+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP3+CPR1+DOX3+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP3+CPR2+DOX3+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP3+CPR2+DOX3+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP3+CPR2+DOX3+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+DOX+STR,1,0,1,1,1
AMP1+CPR2+STR1+TMP3,DOX3+TMP3,4,False,3186,,AMP+CPR+STR+TMP,1,1,1,1,0
AMP1+CPR2+STR2+TMP3,DOX3+TMP3,4,False,3186,,AMP+CPR+STR+TMP,1,1,1,1,0
AMP3+CPR2+STR1+TMP3,DOX3+TMP3,4,False,3186,,AMP+CPR+STR+TMP,1,1,1,1,0
AMP3+CPR2+STR2+TMP3,DOX3+TMP3,4,False,3186,,AMP+CPR+STR+TMP,1,1,1,1,0
AMP3+CPR2+STR3+TMP3,DOX3+TMP3,4,False,3186,,AMP+CPR+STR+TMP,1,1,1,1,0
AMP1+DOX3+STR1+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP1+DOX3+STR1+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP1+DOX3+STR2+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP1+DOX3+STR2+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP1+DOX3+STR3+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP1+DOX3+STR3+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP2+DOX3+STR1+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP2+DOX3+STR1+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP2+DOX3+STR2+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP2+DOX3+STR2+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP2+DOX3+STR3+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP2+DOX3+STR3+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP3+DOX3+STR1+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP3+DOX3+STR1+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP3+DOX3+STR2+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP3+DOX3+STR2+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP3+DOX3+STR3+TMP2,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
AMP3+DOX3+STR3+TMP3,DOX3+TMP3,4,False,3186,,AMP+DOX+STR+TMP,1,1,0,1,1
CPR2+DOX3+STR1+TMP3,DOX3+TMP3,4,False,3186,,CPR+DOX+STR+TMP,0,1,1,1,1
CPR2+DOX3+STR2+TMP3,DOX3+TMP3,4,False,3186,,CPR+DOX+STR+TMP,0,1,1,1,1
CPR2+DOX3+STR3+TMP3,DOX3+TMP3,4,False,3186,,CPR+DOX+STR+TMP,0,1,1,1,1
AMP1+CPR2+DOX3+STR1+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+STR+TMP,1,1,1,1,1
AMP1+CPR2+DOX3+STR2+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+STR+TMP,1,1,1,1,1
AMP1+CPR2+DOX3+STR3+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+STR+TMP,1,1,1,1,1
AMP2+CPR2+DOX3+STR1+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+STR+TMP,1,1,1,1,1
AMP2+CPR2+DOX3+STR2+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+STR+TMP,1,1,1,1,1
AMP2+CPR2+DOX3+STR3+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+STR+TMP,1,1,1,1,1
AMP3+CPR2+DOX3+STR1+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+STR+TMP,1,1,1,1,1
AMP3+CPR2+DOX3+STR2+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+STR+TMP,1,1,1,1,1
AMP3+CPR2+DOX3+STR3+TMP3,DOX3+TMP3,5,False,3186,,AMP+CPR+DOX+STR+TMP,1,1,1,1,1
ERY1+STR1,DOX3+TMP3,2,False,3186,,ERY+STR,0,0,0,1,1
ERY2+STR1,DOX3+TMP3,2,False,3186,,ERY+STR,0,0,0,1,1
ERY1+STR2,DOX3+TMP3,2,False,3186,,ERY+STR,0,0,0,1,1
ERY2+STR2,DOX3+TMP3,2,False,3186,,ERY+STR,0,0,0,1,1
ERY1+STR3,DOX3+TMP3,2,False,3186,,ERY+STR,0,0,0,1,1
ERY2+STR3,DOX3+TMP3,2,False,3186,,ERY+STR,0,0,0,1,1
AMP1+ERY1+STR1,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP1+ERY2+STR1,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP1+ERY1+STR2,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP1+ERY2+STR2,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP1+ERY1+STR3,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP1+ERY2+STR3,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP2+ERY1+STR1,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP2+ERY2+STR1,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP2+ERY1+STR2,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP2+ERY2+STR2,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP2+ERY1+STR3,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP2+ERY2+STR3,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP3+ERY1+STR1,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP3+ERY2+STR1,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP3+ERY1+STR2,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP3+ERY2+STR2,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP3+ERY1+STR3,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
AMP3+ERY2+STR3,DOX3+TMP3,3,False,3186,,AMP+ERY+STR,1,0,0,1,1
CPR1+ERY1+STR1,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR1+ERY2+STR1,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR1+ERY1+STR2,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR1+ERY2+STR2,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR1+ERY1+STR3,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR1+ERY2+STR3,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR2+ERY1+STR1,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR2+ERY2+STR1,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR2+ERY1+STR2,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR2+ERY2+STR2,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR2+ERY1+STR3,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR2+ERY2+STR3,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR3+ERY1+STR1,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR3+ERY1+STR2,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
CPR3+ERY1+STR3,DOX3+TMP3,3,False,3186,,CPR+ERY+STR,0,0,1,1,1
DOX3+ERY1+STR1,DOX3+TMP3,3,False,3186,,DOX+ERY+STR,0,0,0,1,1
DOX3+ERY2+STR1,DOX3+TMP3,3,False,3186,,DOX+ERY+STR,0,0,0,1,1
DOX3+ERY1+STR2,DOX3+TMP3,3,False,3186,,DOX+ERY+STR,0,0,0,1,1
DOX3+ERY2+STR2,DOX3+TMP3,3,False,3186,,DOX+ERY+STR,0,0,0,1,1
DOX3+ERY1+STR3,DOX3+TMP3,3,False,3186,,DOX+ERY+STR,0,0,0,1,1
DOX3+ERY2+STR3,DOX3+TMP3,3,False,3186,,DOX+ERY+STR,0,0,0,1,1
AMP1+CPR1+ERY1+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR1+ERY2+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR1+ERY1+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR1+ERY2+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR1+ERY1+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR1+ERY2+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR2+ERY1+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR2+ERY2+STR1,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR2+ERY1+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR2+ERY2+STR2,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP1+CPR2+ERY1+STR3,DOX3+TMP3,4,False,3186,,AMP+CPR+ERY+STR,1,0,1,1,1
